route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000083,OCESN3644F2595837:2023-09-16T00:34:29Z,3644,0,186,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000104,OCESN3645F2334794:2023-08-29T11:49:37Z,3645,1,187,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000129,OCESN3645F2401109:2023-09-09T00:34:34Z,3645,1,188,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000130,OCESN3645F2463473:2023-09-09T00:34:34Z,3645,1,189,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000131,OCESN3645F2508790:2023-08-29T11:49:37Z,3645,1,190,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000132,OCESN3645F2508791:2023-10-05T00:43:30Z,3645,1,191,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000133,OCESN3645F2544243:2023-10-04T00:41:06Z,3645,1,192,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000134,OCESN3645F2544245:2023-10-04T00:41:06Z,3645,1,193,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000115,OCESN3645F2552618:2023-09-09T00:34:34Z,3645,1,194,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000003,OCESN3645F2553163:2023-09-09T00:34:34Z,3645,1,195,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000098,OCESN3645F2553164:2023-09-09T00:34:34Z,3645,1,196,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000135,OCESN3645F2553823:2023-09-09T00:34:34Z,3645,1,197,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000136,OCESN3645F2553873:2023-09-09T00:34:34Z,3645,1,198,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000137,OCESN3645F2565070:2023-08-30T00:33:31Z,3645,1,199,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000138,OCESN3645F2565071:2023-08-30T00:33:31Z,3645,1,200,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000117,OCESN3645F2565386:2023-09-02T00:39:40Z,3645,1,201,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000103,OCESN3645F2565517:2023-08-30T00:33:31Z,3645,1,202,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000139,OCESN3645F2565654:2023-08-30T00:33:31Z,3645,1,203,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000113,OCESN3645F2565820:2023-10-05T00:43:30Z,3645,1,204,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000108,OCESN3645F2565821:2023-09-13T00:38:32Z,3645,1,205,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000140,OCESN3645F2572578:2023-09-15T00:35:56Z,3645,1,206,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000066,OCESN3645F2573859:2023-09-16T00:34:29Z,3645,1,207,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000004,OCESN3645F2574724:2023-09-15T00:35:56Z,3645,1,208,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000141,OCESN3645F2606387:2023-09-20T00:32:39Z,3645,1,209,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000043,OCESN3645F2607109:2023-10-04T00:41:06Z,3645,1,210,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000142,OCESN3645F2607244:2023-10-04T00:41:06Z,3645,1,211,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000143,OCESN3648F2400811:2023-10-10T00:42:10Z,3648,0,212,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000032,OCESN3648F2543446:2023-09-16T00:34:29Z,3648,0,213,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000144,OCESN3650F2410114:2023-08-29T11:49:37Z,3650,0,214,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000145,OCESN3650F2410115:2023-08-29T11:49:37Z,3650,0,215,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000146,OCESN3650F2443442:2023-08-29T11:49:37Z,3650,0,216,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000141,OCESN3650F2444592:2023-08-29T11:49:37Z,3650,0,217,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000118,OCESN3650F2444708:2023-08-29T11:49:37Z,3650,0,218,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000071,OCESN3650F2444771:2023-08-29T11:49:37Z,3650,0,219,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000147,OCESN3650F2446088:2023-08-29T11:49:37Z,3650,0,220,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000117,OCESN3650F2498820:2023-08-29T11:49:37Z,3650,0,221,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000148,OCESN3650F2498821:2023-08-29T11:49:37Z,3650,0,222,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000106,OCESN3650F2500521:2023-08-29T11:49:37Z,3650,0,223,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000149,OCESN3650F2500522:2023-08-29T11:49:37Z,3650,0,224,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000150,OCESN3650F2500574:2023-10-07T00:44:23Z,3650,0,225,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000151,OCESN3650F2500575:2023-08-29T11:49:37Z,3650,0,226,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000152,OCESN3650F2536829:2023-08-29T11:49:37Z,3650,0,227,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000043,OCESN3650F2545339:2023-10-03T00:24:35Z,3650,0,228,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000153,OCESN3650F2545452:2023-09-13T00:38:32Z,3650,0,229,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000154,OCESN3650F2545453:2023-09-13T00:38:32Z,3650,0,230,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000155,OCESN3650F2594690:2023-09-13T00:38:32Z,3650,0,231,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000156,OCESN3650F2594957:2023-09-16T00:34:29Z,3650,0,232,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000157,OCESN3654F1954247:2023-10-05T00:43:30Z,3654,0,233,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000124,OCESN3654F2499874:2023-10-07T00:44:23Z,3654,0,234,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000158,OCESN3654F2542262:2023-09-16T00:34:29Z,3654,0,235,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000042,OCESN3654F2543602:2023-08-29T11:49:37Z,3654,0,236,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000159,OCESN3654F2544256:2023-08-29T11:49:37Z,3654,0,237,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000043,OCESN3654F2544259:2023-10-04T00:41:06Z,3654,0,238,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000033,OCESN3654F2545382:2023-09-16T00:34:29Z,3654,0,239,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000071,OCESN3654F2573323:2023-09-15T00:35:56Z,3654,0,240,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000160,OCESN3655F1787134:2023-10-10T00:42:10Z,3655,1,241,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000038,OCESN3655F2168213:2023-08-29T11:49:37Z,3655,1,242,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000161,OCESN3655F2444774:2023-08-29T11:49:37Z,3655,1,243,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000162,OCESN3655F2444775:2023-09-08T00:36:01Z,3655,1,244,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000163,OCESN3655F2465517:2023-08-29T11:49:37Z,3655,1,245,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000033,OCESN3655F2543670:2023-08-29T11:49:37Z,3655,1,246,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000159,OCESN3655F2544260:2023-08-29T11:49:37Z,3655,1,247,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000164,OCESN3655F2544261:2023-10-09T00:43:50Z,3655,1,248,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000043,OCESN3655F2544263:2023-08-29T11:49:37Z,3655,1,249,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000158,OCESN3655F2544264:2023-09-11T00:36:42Z,3655,1,250,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000165,OCESN3655F2646979:2023-10-09T00:43:50Z,3655,1,251,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000166,OCESN3656F2508169:2023-08-29T11:49:37Z,3656,,252,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000163,OCESN3656F2508778:2023-08-29T11:49:37Z,3656,,253,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000167,OCESN3656F2520368:2023-10-10T00:42:10Z,3656,,254,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000168,OCESN3664F1794408:2023-10-10T00:42:10Z,3664,0,255,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000061,OCESN3664F2507804:2023-08-29T11:49:37Z,3664,0,256,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000158,OCESN3664F2544265:2023-08-29T11:49:37Z,3664,0,257,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000159,OCESN3664F2545468:2023-09-16T00:34:29Z,3664,0,258,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000169,OCESN3665F1902203:2023-09-11T00:36:42Z,3665,1,259,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000170,OCESN3665F2149810:2023-08-29T11:49:37Z,3665,1,260,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000171,OCESN3665F2443905:2023-09-01T00:32:30Z,3665,1,261,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000081,OCESN3665F2444119:2023-09-06T00:34:27Z,3665,1,262,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000172,OCESN3665F2465846:2023-10-07T00:44:23Z,3665,1,263,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000146,OCESN3665F2531823:2023-08-29T11:49:37Z,3665,1,264,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000043,OCESN3665F2543174:2023-10-04T00:41:06Z,3665,1,265,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000173,OCESN3665F2544270:2023-09-22T00:44:45Z,3665,1,266,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000174,OCESN3665F2563355:2023-08-29T11:49:37Z,3665,1,267,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000175,OCESN3665F2608391:2023-09-30T00:27:01Z,3665,1,268,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000176,OCESN3674F1787060:2023-10-10T00:42:10Z,3674,0,269,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000177,OCESN3674F2500601:2023-08-29T11:49:37Z,3674,0,270,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000178,OCESN3674F2508407:2023-09-15T00:35:56Z,3674,0,271,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000179,OCESN3674F2508408:2023-09-14T00:34:33Z,3674,0,272,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000043,OCESN3674F2544281:2023-10-04T00:41:06Z,3674,0,273,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000180,OCESN3674F2544282:2023-09-06T00:34:27Z,3674,0,274,
FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,000093,OCESN3674F2544283:2023-09-06T00:34:27Z,3674,0,275,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000038,OCESN3675F1930869:2023-08-29T11:49:37Z,3675,1,276,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000039,OCESN3675F2444792:2023-10-07T00:44:23Z,3675,1,277,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000059,OCESN3675F2464795:2023-08-29T11:49:37Z,3675,1,278,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000181,OCESN3684F1786356:2023-09-11T00:36:42Z,3684,0,279,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000182,OCESN3684F2037110:2023-10-07T00:44:23Z,3684,0,280,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000168,OCESN3684F2048786:2023-10-10T00:42:10Z,3684,0,281,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000066,OCESN3684F2444079:2023-08-29T11:49:37Z,3684,0,282,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000183,OCESN3684F2506519:2023-08-29T11:49:37Z,3684,0,283,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000061,OCESN3684F2507342:2023-08-29T11:49:37Z,3684,0,284,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000184,OCESN3684F2508817:2023-08-29T11:49:37Z,3684,0,285,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000185,OCESN3684F2544290:2023-08-29T11:49:37Z,3684,0,286,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000186,OCESN3684F2544291:2023-10-05T00:43:30Z,3684,0,287,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000043,OCESN3684F2545644:2023-08-29T11:49:37Z,3684,0,288,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000187,OCESN3684F2672684:2023-10-05T00:43:30Z,3684,0,289,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000188,OCESN3685F2149820:2023-10-10T00:42:10Z,3685,1,290,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000172,OCESN3685F2164531:2023-10-10T00:42:10Z,3685,1,291,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000189,OCESN3685F2465306:2023-10-10T00:42:10Z,3685,1,292,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000163,OCESN3685F2465542:2023-09-07T00:36:44Z,3685,1,293,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000190,OCESN3685F2499530:2023-10-10T00:42:10Z,3685,1,294,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000043,OCESN3685F2652960:2023-10-10T00:42:10Z,3685,1,295,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000191,OCESN3685F2654593:2023-10-10T00:42:10Z,3685,1,296,
FR:Line::fc526a2c-d3e0-4ae0-b8cd-782f83e16cdd:,000192,OCESN3685F2676025:2023-10-10T00:42:10Z,3685,1,297,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000131,OCESN3694F1817138:2023-08-29T11:49:37Z,3694,0,298,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000193,OCESN3694F2149822:2023-08-29T11:49:37Z,3694,0,299,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000194,OCESN3694F2507602:2023-08-29T11:49:37Z,3694,0,300,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000195,OCESN3694F2508639:2023-08-29T11:49:37Z,3694,0,301,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000196,OCESN3694F2508822:2023-08-29T11:49:37Z,3694,0,302,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000081,OCESN3694F2508826:2023-08-29T11:49:37Z,3694,0,303,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000003,OCESN3694F2509592:2023-08-29T11:49:37Z,3694,0,304,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000197,OCESN3694F2543217:2023-09-14T00:34:33Z,3694,0,305,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000047,OCESN3694F2544294:2023-09-14T00:34:33Z,3694,0,306,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000043,OCESN3694F2544298:2023-09-14T00:34:33Z,3694,0,307,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000198,OCESN3694F2545219:2023-09-21T00:32:48Z,3694,0,308,
FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,000199,OCESN3694F2545220:2023-09-20T00:32:39Z,3694,0,309,
FR:Line::ac342a6c-fac9-468e-bf4e-d245d7fb6ce8:,000028,OCESN3736F2164551:2023-10-10T00:42:10Z,3736,,310,
FR:Line::ac342a6c-fac9-468e-bf4e-d245d7fb6ce8:,000200,OCESN3736F2275834:2023-10-10T00:42:10Z,3736,,311,
FR:Line::ac342a6c-fac9-468e-bf4e-d245d7fb6ce8:,000125,OCESN3736F2276230:2023-10-10T00:42:10Z,3736,,312,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000125,OCESN3737F2277181:2023-10-09T00:43:50Z,3737,1,313,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000201,OCESN3737F2277208:2023-10-09T00:43:50Z,3737,1,314,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000192,OCESN3737F2277209:2023-10-09T00:43:50Z,3737,1,315,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000071,OCESN3737F2277210:2023-10-09T00:43:50Z,3737,1,316,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000103,OCESN3737F2277214:2023-10-09T00:43:50Z,3737,1,317,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000118,OCESN3737F2277217:2023-10-09T00:43:50Z,3737,1,318,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000202,OCESN3737F2277218:2023-10-09T00:43:50Z,3737,1,319,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000200,OCESN3737F2277305:2023-10-09T00:43:50Z,3737,1,320,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000028,OCESN3737F2277307:2023-10-09T00:43:50Z,3737,1,321,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000203,OCESN3737F2296878:2023-10-09T00:43:50Z,3737,1,322,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000204,OCESN3737F2320105:2023-10-09T00:43:50Z,3737,1,323,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000010,OCESN3737F2435439:2023-10-09T00:43:50Z,3737,1,324,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000027,OCESN3737F2435441:2023-10-09T00:43:50Z,3737,1,325,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000095,OCESN3737F2435442:2023-10-09T00:43:50Z,3737,1,326,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000205,OCESN3737F2435443:2023-10-09T00:43:50Z,3737,1,327,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000156,OCESN3737F2435444:2023-10-09T00:43:50Z,3737,1,328,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000103,OCESN3738F1798322:2023-10-09T00:43:50Z,3738,0,329,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000192,OCESN3738F1798329:2023-10-09T00:43:50Z,3738,0,330,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000071,OCESN3738F2276256:2023-10-09T00:43:50Z,3738,0,331,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000203,OCESN3738F2297082:2023-10-09T00:43:50Z,3738,0,332,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000204,OCESN3738F2321559:2023-10-09T00:43:50Z,3738,0,333,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000118,OCESN3738F2345820:2023-10-09T00:43:50Z,3738,0,334,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000156,OCESN3738F2435446:2023-10-09T00:43:50Z,3738,0,335,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000095,OCESN3738F2435447:2023-10-09T00:43:50Z,3738,0,336,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000027,OCESN3738F2435448:2023-10-09T00:43:50Z,3738,0,337,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000010,OCESN3738F2599999:2023-10-09T00:43:50Z,3738,0,338,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000205,OCESN3738F2600000:2023-10-09T00:43:50Z,3738,0,339,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000202,OCESN3738F2600499:2023-10-09T00:43:50Z,3738,0,340,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000201,OCESN3738F2600500:2023-10-09T00:43:50Z,3738,0,341,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000206,OCESN3740F2206541:2023-10-09T00:43:50Z,3740,0,342,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000146,OCESN3740F2238910:2023-10-09T00:43:50Z,3740,0,343,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000207,OCESN3740F2238914:2023-10-09T00:43:50Z,3740,0,344,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000149,OCESN3740F2296619:2023-10-09T00:43:50Z,3740,0,345,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000085,OCESN3740F2321561:2023-10-09T00:43:50Z,3740,0,346,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000105,OCESN3740F2429686:2023-10-09T00:43:50Z,3740,0,347,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000208,OCESN3740F2429687:2023-10-09T00:43:50Z,3740,0,348,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000209,OCESN3740F2429688:2023-10-09T00:43:50Z,3740,0,349,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000210,OCESN3740F2429689:2023-10-09T00:43:50Z,3740,0,350,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000211,OCESN3740F2429690:2023-10-09T00:43:50Z,3740,0,351,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000212,OCESN3740F2429692:2023-10-09T00:43:50Z,3740,0,352,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000213,OCESN3740F2429693:2023-10-09T00:43:50Z,3740,0,353,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000106,OCESN3740F2429694:2023-10-09T00:43:50Z,3740,0,354,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000089,OCESN3740F2429695:2023-10-09T00:43:50Z,3740,0,355,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000214,OCESN3740F2429696:2023-10-09T00:43:50Z,3740,0,356,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000215,OCESN3740F2429697:2023-10-09T00:43:50Z,3740,0,357,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000216,OCESN3740F2429698:2023-10-09T00:43:50Z,3740,0,358,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000217,OCESN3740F2429699:2023-10-09T00:43:50Z,3740,0,359,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000117,OCESN3740F2429700:2023-10-09T00:43:50Z,3740,0,360,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000104,OCESN3740F2431298:2023-10-09T00:43:50Z,3740,0,361,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000218,OCESN3740F2431299:2023-10-09T00:43:50Z,3740,0,362,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000219,OCESN3740F2431300:2023-10-09T00:43:50Z,3740,0,363,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000220,OCESN3740F2431301:2023-10-09T00:43:50Z,3740,0,364,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000221,OCESN3740F2431302:2023-10-09T00:43:50Z,3740,0,365,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000222,OCESN3740F2431303:2023-10-09T00:43:50Z,3740,0,366,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000223,OCESN3740F2431304:2023-10-09T00:43:50Z,3740,0,367,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000224,OCESN3740F2431305:2023-10-09T00:43:50Z,3740,0,368,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000148,OCESN3740F2431306:2023-10-09T00:43:50Z,3740,0,369,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000225,OCESN3740F2435186:2023-10-09T00:43:50Z,3740,0,370,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000152,OCESN3740F2435187:2023-10-09T00:43:50Z,3740,0,371,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000226,OCESN3740F2435415:2023-10-09T00:43:50Z,3740,0,372,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000010,OCESN3740F2435539:2023-10-09T00:43:50Z,3740,0,373,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000027,OCESN3740F2435540:2023-10-09T00:43:50Z,3740,0,374,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000205,OCESN3740F2435541:2023-10-09T00:43:50Z,3740,0,375,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000156,OCESN3740F2435542:2023-10-09T00:43:50Z,3740,0,376,
FR:Line::7c00cf1f-74fd-4fda-a4e5-c2b1acb937a9:,000147,OCESN3740F2444370:2023-10-09T00:43:50Z,3740,0,377,
